order_id,order_date,customer_email,customer_name,shipping_address,product_name,category,quantity,unit_price,unit_cost,region,channel,status
10728,2024-09-17,cshepard@example.com,Paula Rogers,"6081 Julie Meadow Apt. 030, West Peter, FM 80117",USB-C Hub,Electronics,1,59.99,29.99,West,email_campaign,returned
10729,2024-07-05,meyerskathryn@example.com,Jesus Flores,"34550 Hicks Falls, Armstrongfort, SC 64106",Whiteboard 24x36,Office,4,69.99,34.99,Northeast,mobile,cancelled
10730,2024-11-13,phines@example.org,Victoria Guerra,"34808 Deleon Junctions, Johnside, WA 69786",Mechanical Keyboard,Electronics,2,129.99,49.99,West,web,completed
10731,2024-02-28,ricklewis@example.net,Nathaniel Brown,"090 Kaiser Prairie Apt. 449, North Jennifer, NV 33956",Pen Set Premium,Office,2,28.99,14.99,Midwest,web,cancelled
10732,2024-11-20,richardharper@example.net,Lori Wang,"489 Davis Pike Suite 285, Walshshire, IA 19759",Webcam 1080p,Electronics,1,89.99,39.99,West,web,completed
10733,2024-03-25,annette40@example.net,Laura Sparks,"12342 Powell Points, South Cindytown, OH 62495",Cable Management Kit,Office,1,24.99,12.99,Midwest,email_campaign,completed
10734,2024-02-24,raymondwilson@example.com,Amanda Ramos,"389 Mark Shore Suite 382, Port Loriport, GU 00903",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Northeast,email_campaign,cancelled
10735,2024-07-20,susan12@example.net,Jessica Johnson,"9582 Guerrero Course, Berrystad, MT 83122",Standing Desk Mat,Office,4,59.99,29.99,Southwest,web,completed
10736,2024-07-31,mcleanjay@example.net,Mr. Michael Jennings,"595 Johnathan Fields, Raymondberg, IA 77520",Desk Lamp LED,Office,1,44.99,19.99,Midwest,email_campaign,completed
10737,2024-08-18,melissa40@example.org,Carly Goodwin,"661 Darryl Track Suite 831, Lake Jamesmouth, GU 03841",Mechanical Keyboard,Electronics,1,129.99,49.99,West,mobile,cancelled
10738,2024-01-03,doughertynicholas@example.org,Diana Carter,"76283 May Road Apt. 053, Josephfort, NV 58525",Portable Charger,Electronics,4,59.99,29.99,Southwest,web,returned
10739,2024-09-04,peter07@example.org,Pamela Jenkins,"0817 Livingston Causeway, New Holly, PA 09255",Smart Plug 4-pack,Electronics,3,44.99,24.99,Southwest,mobile,returned
10740,2024-03-06,andrew88@example.com,Cory Harris,"5235 Rodriguez Plains, South Alexburgh, TX 13825",Smart Plug 4-pack,Electronics,2,44.99,24.99,West,email_campaign,completed
10741,2024-09-15,morrisonaaron@example.org,Javier Bryan,"Unit 5277 Box 8956, DPO AE 25455",Webcam 1080p,Electronics,3,89.99,39.99,Southeast,mobile,returned
10742,2024-05-20,sethvance@example.net,Dennis Williams,"USNV Williams, FPO AA 39038",Screen Cleaner Kit,Accessories,2,12.99,7.99,Midwest,email_campaign,returned
10743,2024-03-11,dudleycody@example.com,Anthony Hayes,"7812 Figueroa Parks, East Charles, MP 21666",Screen Cleaner Kit,Accessories,3,12.99,7.99,West,mobile,completed
10744,2024-12-25,humphreypatricia@example.net,Catherine Fuller,"98579 Hall Meadow Apt. 831, New Erin, MD 54034",Blue Light Glasses,Accessories,1,39.99,19.99,Southwest,mobile,cancelled
10745,2024-11-19,morganashley@example.com,Allison Floyd,"1770 Valencia Parks Apt. 682, West Kathyfurt, ND 19326",Whiteboard 24x36,Office,4,69.99,34.99,West,email_campaign,cancelled
10746,2024-06-25,hopkinsgeorge@example.org,Erin Moore,"Unit 5058 Box 7146, DPO AP 20206",Desk Lamp LED,Office,1,44.99,19.99,Northeast,email_campaign,returned
10747,2024-12-21,millskayla@example.org,Kenneth Murphy,"089 Young Road Suite 802, North Melissa, AS 04945",Monitor Stand,Office,1,49.99,24.99,West,web,cancelled
10748,2024-10-19,eileendaniels@example.net,Melissa Romero,"9598 Deborah Haven, Shannonside, NY 60516",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Southwest,mobile,completed
10749,2024-08-04,dominguezscott@example.com,Cynthia Stephens,"82097 James Club Apt. 779, Cruzberg, PR 82242",Blue Light Glasses,Accessories,3,39.99,19.99,Southwest,web,returned
10750,2024-12-09,twagner@example.org,Beverly Black,"858 Raymond Ferry, West Brett, KY 04419",Wireless Headphones,Electronics,1,149.99,79.99,Midwest,mobile,completed
10751,2024-03-15,karla66@example.net,Melissa Carroll,"48255 King Pine, Murrayfurt, ID 18897",Mechanical Keyboard,Electronics,2,129.99,49.99,Northeast,web,completed
10752,2024-01-17,margaret94@example.org,Madison Anderson,"3389 Matthew Expressway Suite 152, Jenniferfort, HI 45504",Mechanical Keyboard,Electronics,2,129.99,49.99,Southwest,web,completed
10753,2024-10-14,kjackson@example.org,Kevin Oneill,"38186 Diaz Rue Suite 846, Alexismouth, WV 64433",Phone Stand,Accessories,3,19.99,9.99,West,mobile,completed
10754,2024-12-22,mallory30@example.org,Marcus Rich,"PSC 9117, Box 9720, APO AE 68860",Notebook 200pg,Office,1,14.99,7.99,Southwest,mobile,returned
10755,2024-12-16,brandi40@example.org,Christine Parker,"55313 Michael Forest Suite 781, Port Ronald, PR 42092",Cable Management Kit,Office,1,24.99,12.99,Southwest,mobile,completed
10756,2024-04-13,smithchristine@example.org,Maria Rodriguez,"USS Johnson, FPO AA 23743",Laptop Sleeve 15in,Accessories,2,29.99,14.99,West,web,completed
10757,2024-12-26,hreyes@example.org,Kelly Hoffman,"0452 Megan Pine, Richardberg, MA 73561",Pen Set Premium,Office,3,28.99,14.99,West,web,completed
10758,2024-04-09,ubutler@example.net,Rebecca Cole,"27585 Weaver Junction Suite 559, Gregoryberg, ME 81029",Phone Stand,Accessories,2,19.99,9.99,West,email_campaign,returned
10759,2024-03-29,poncelisa@example.com,Mrs. Tara Smith,"5393 Susan Curve, Port Markmouth, CA 27809",Cable Management Kit,Office,1,24.99,12.99,Midwest,web,cancelled
10760,2024-05-15,nguyentimothy@example.net,Mark Peters,"4488 Cruz River, Thomasbury, NE 59352",Smart Plug 4-pack,Electronics,1,44.99,24.99,Northeast,mobile,completed
10761,2024-12-29,sball@example.net,Paul Anderson,"4318 Linda Extensions, Lake Dennisland, DC 26739",Monitor Stand,Office,1,49.99,24.99,Northeast,web,completed
10762,2024-11-16,natashabrewer@example.net,Brandon Bennett,"364 Moore Stravenue, Cooperside, GA 62322",Monitor Stand,Office,1,49.99,24.99,Northeast,mobile,completed
10763,2024-10-08,fstone@example.net,Richard Yoder,"5847 Nicholas Wall Apt. 529, New Lisamouth, MS 86704",Pen Set Premium,Office,2,28.99,14.99,West,mobile,completed
10764,2024-04-04,jessicalong@example.net,Michelle Horne,"73373 Sue Burgs, Hunterberg, OK 74802",Phone Stand,Accessories,1,19.99,9.99,Northeast,web,cancelled
10765,2024-10-01,joycekeith@example.org,Rebecca Sandoval,"88232 Valdez Squares Apt. 983, Angelaport, KY 55272",Smart Plug 4-pack,Electronics,1,44.99,24.99,Northeast,web,returned
10766,2024-06-18,burnsdeanna@example.net,Katherine Martin,"95449 Carr Stream, East Patriciashire, NV 00853",Screen Cleaner Kit,Accessories,2,12.99,7.99,Northeast,web,completed
10767,2024-10-14,ashleyalexander@example.org,David Santana,"137 Taylor Point Apt. 220, East Laurafurt, VA 95673",Phone Stand,Accessories,1,19.99,9.99,Southeast,mobile,returned
10768,2024-11-24,kelleyglen@example.org,Julian Obrien,"USCGC Stone, FPO AP 75070",Wireless Headphones,Electronics,1,149.99,79.99,Northeast,mobile,completed
10769,2024-06-13,nbailey@example.net,Michele Watson,"86003 Joshua Hollow, South Deanna, GU 75561",Pen Set Premium,Office,2,28.99,14.99,West,web,completed
10770,2024-05-24,daniel15@example.org,Shelby Duncan,"PSC 1029, Box 2950, APO AE 40188",Screen Cleaner Kit,Accessories,1,12.99,7.99,West,mobile,completed
10771,2024-08-16,timothyvaldez@example.net,Amy Morrow,"PSC 9671, Box 3971, APO AP 15596",Wireless Headphones,Electronics,3,149.99,79.99,West,mobile,completed
10772,2024-02-12,raymondschultz@example.net,Daniel Wilson,"7201 Darren Light Suite 122, North Christinaton, NV 18325",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Northeast,web,cancelled
10773,2024-02-03,dorothy87@example.org,Marcus Blair,"6538 Donna Motorway, Kimberlyville, FL 37469",Webcam 1080p,Electronics,1,89.99,39.99,Northeast,mobile,returned
10774,2024-02-23,craigmitchell@example.net,Lori Taylor,"522 Bennett Brook, Lake Melanie, MI 95079",Desk Lamp LED,Office,1,44.99,19.99,Southwest,email_campaign,completed
10775,2024-11-27,efranco@example.net,April Galvan,"97013 Wilson Harbor Apt. 658, Amberfurt, ME 17584",Desk Lamp LED,Office,2,44.99,19.99,Midwest,email_campaign,cancelled
10776,2024-06-18,meghangreen@example.org,Paula Johnson,"Unit 0615 Box 9273, DPO AP 65362",USB-C Hub,Electronics,1,59.99,29.99,Southwest,web,completed
10777,2024-10-12,bruce99@example.org,Nathan Miller,"3224 Matthew Green, Port Natalie, SC 84654",Mechanical Keyboard,Electronics,2,129.99,49.99,Northeast,web,completed
10778,2024-08-18,walkerjennifer@example.com,Anthony Smith,"9756 Dean Land Suite 955, Ronaldburgh, IA 33436",USB-C Hub,Electronics,1,59.99,29.99,Midwest,web,completed
10779,2024-09-30,iskinner@example.com,Aaron Williams,"103 Linda Street, Spencerville, NV 52751",Screen Cleaner Kit,Accessories,2,12.99,7.99,Midwest,mobile,completed
10780,2024-10-26,kathryn17@example.org,Andrew Smith,"1290 Terri Squares Apt. 713, South Shawnbury, AR 61049",Wireless Headphones,Electronics,2,149.99,79.99,Southwest,web,returned
10781,2024-02-24,martinnovak@example.com,Joseph Hill,"13009 White Place Suite 766, Tylerborough, DE 74066",Mechanical Keyboard,Electronics,4,129.99,49.99,Southwest,web,completed
10782,2024-08-12,cookyvonne@example.org,Brooke Patrick,"USNV Massey, FPO AA 57754",Cable Management Kit,Office,1,24.99,12.99,West,mobile,completed
10783,2024-09-30,christianrichards@example.net,Charles Nash,"6661 Hanna Road, Port Carlosville, AR 59081",Screen Cleaner Kit,Accessories,1,12.99,7.99,Southeast,web,cancelled
10784,2024-11-20,hestrada@example.com,Paul Baker,"949 Leslie Shores, West Kristenton, KS 80528",Notebook 200pg,Office,1,14.99,7.99,Northeast,mobile,completed
10785,2024-01-06,mortonkenneth@example.net,Tanya Foster,"313 Garza Spur Apt. 669, Curtisfurt, CT 19957",Monitor Stand,Office,1,49.99,24.99,Southeast,email_campaign,cancelled
10786,2024-10-20,toddcisneros@example.com,Derek Hall,"2389 Aguilar Crescent Suite 014, South Melanie, TN 18794",Whiteboard 24x36,Office,1,69.99,34.99,West,web,completed
10787,2024-06-25,lewisbrent@example.com,Kimberly Jackson,"04181 Mike Squares, Lesterville, CO 58756",Pen Set Premium,Office,1,28.99,14.99,Southeast,web,returned
10788,2024-04-04,simonamanda@example.net,Donna Stanley,"644 Eugene Crest, Arroyostad, NC 67759",Desk Lamp LED,Office,1,44.99,19.99,Midwest,mobile,cancelled
10789,2024-12-09,ashleyalexander@example.net,Timothy Ryan,"8067 Kennedy Course, Port Jacob, OK 11658",Notebook 200pg,Office,1,14.99,7.99,Southwest,web,completed
10790,2024-02-07,caitlin11@example.org,Kathryn Montoya,"688 Steven Terrace, Lanefort, TN 83782",Sticky Notes Bulk,Office,2,18.99,9.99,West,mobile,returned
10791,2024-10-24,adamsbrianna@example.org,Deanna Tyler,"56078 Gregory Haven Apt. 565, Port Sarahshire, AS 86829",Cable Management Kit,Office,1,24.99,12.99,Southwest,web,completed
10792,2024-04-30,owhite@example.org,Tammy Miles,"8349 Johnson Mission Suite 217, East Annville, MS 19157",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,West,web,completed
10793,2024-08-18,tinakelly@example.org,Jennifer Daniels,"8688 Christina Mews, West Randall, FL 99184",Webcam 1080p,Electronics,1,89.99,39.99,Southeast,web,completed
10794,2024-10-16,eguzman@example.com,Roy Davis,"359 Yolanda Well, Lake Richard, IN 28464",Laptop Sleeve 15in,Accessories,2,29.99,14.99,Southwest,email_campaign,completed
10795,2024-06-09,acortez@example.com,David Hull,"5025 Christensen Park, West David, CT 56720",Sticky Notes Bulk,Office,1,18.99,9.99,Southeast,mobile,completed
10796,2024-05-21,debra34@example.com,Keith Morales,"182 Wheeler Ports Apt. 880, Murrayside, FL 13201",Notebook 200pg,Office,2,14.99,7.99,West,email_campaign,cancelled
10797,2024-08-24,christopher46@example.net,Ashley Perez,"6486 Holly Prairie, Hortonside, NV 41345",Phone Stand,Accessories,3,19.99,9.99,Northeast,web,cancelled
10798,2024-03-30,sbradley@example.org,Kevin Werner,"19292 Megan Tunnel, Vangbury, UT 50503",Portable Charger,Electronics,2,59.99,29.99,Southeast,mobile,completed
10799,2024-04-10,bellchad@example.org,Nicholas Perez,"65362 Xavier Green Suite 590, Washingtonton, AK 78373",Pen Set Premium,Office,3,28.99,14.99,Northeast,web,completed
10800,2024-01-10,lindsay48@example.net,Anthony Knapp,"Unit 4896 Box 6760, DPO AA 57622",Standing Desk Mat,Office,2,59.99,29.99,Southwest,web,cancelled
10801,2024-10-29,evan45@example.com,Katherine Ramos,"745 James Parkways, South Davidstad, KS 53511",Smart Plug 4-pack,Electronics,1,44.99,24.99,Southwest,mobile,returned
10802,2024-10-03,ologan@example.org,Gabrielle Roberts,"953 Albert Spring Suite 221, East Kelly, WV 59735",Desk Lamp LED,Office,1,44.99,19.99,West,web,returned
10803,2024-10-28,ebrandt@example.net,Emily Taylor,"0112 Fletcher Courts, West Reneehaven, GU 33426",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Southwest,web,completed
10804,2024-07-05,aholder@example.net,John Black,"231 Becky Knolls Suite 047, Lake Ricky, KS 22011",Cable Management Kit,Office,1,24.99,12.99,Northeast,mobile,returned
10805,2024-09-20,ujones@example.org,Amy Rice,"3659 Delacruz Place Apt. 785, West Tonya, NY 23416",Smart Plug 4-pack,Electronics,2,44.99,24.99,Northeast,mobile,completed
10806,2024-12-03,david83@example.net,David Robles,"Unit 4006 Box 4454, DPO AP 61740",Monitor Stand,Office,4,49.99,24.99,Midwest,mobile,completed
10807,2024-09-06,jodi31@example.org,Cory Michael,"Unit 4897 Box 9177, DPO AA 27538",Monitor Stand,Office,1,49.99,24.99,Southwest,web,completed
10808,2024-04-15,elizabethnewman@example.net,Katherine Johnson,"217 Klein Shoal Apt. 196, Port Bobby, MA 94185",Notebook 200pg,Office,1,14.99,7.99,Northeast,web,completed
10809,2024-08-20,arthurlynch@example.org,Joshua Gallegos,"3400 Xavier Stravenue, Alexanderhaven, LA 67896",Smart Plug 4-pack,Electronics,1,44.99,24.99,West,mobile,completed
10810,2024-09-23,kirbymichael@example.org,David Santiago,"0838 Barker Mountains Apt. 781, Lake Ginamouth, IA 84865",Mechanical Keyboard,Electronics,1,129.99,49.99,Northeast,web,cancelled
10811,2024-03-30,thomasstephen@example.net,Dawn Ryan,"882 Kevin Island Suite 927, West Maryberg, KS 49894",Standing Desk Mat,Office,1,59.99,29.99,West,mobile,completed
10812,2024-02-09,benjamindavis@example.net,Ms. Tracey Page,"83972 John Turnpike, East Theresaside, NM 04444",Screen Cleaner Kit,Accessories,2,12.99,7.99,Southwest,mobile,completed
10813,2024-06-25,kmora@example.net,Christopher Camacho,"PSC 9832, Box 2101, APO AE 24764",Smart Plug 4-pack,Electronics,1,44.99,24.99,Southeast,mobile,completed
10814,2024-03-12,gregorysmith@example.org,Jasmin Hamilton,"987 Martinez Plaza, Port Kennethstad, MS 12682",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,West,web,returned
10815,2024-04-18,bryan38@example.com,Marie Davidson,"4682 Leslie Lodge, Marilynville, AZ 00979",Portable Charger,Electronics,2,59.99,29.99,Northeast,mobile,completed
10816,2024-03-01,jessicavang@example.com,Jennifer White,"9671 Smith Spurs Apt. 666, Adamsland, AL 85344",Monitor Stand,Office,2,49.99,24.99,Northeast,mobile,completed
10817,2024-12-11,thendricks@example.org,Michele Snow,"USNV Smith, FPO AA 71496",Notebook 200pg,Office,1,14.99,7.99,Midwest,email_campaign,completed
10818,2024-07-29,craig99@example.com,Julie Mills,"6834 Nicholas Stream, Mooremouth, WY 02522",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Midwest,web,returned
10819,2024-03-09,ambergrant@example.net,Krystal Kennedy,"Unit 7915 Box 0596, DPO AE 48082",Wireless Headphones,Electronics,2,149.99,79.99,Southeast,mobile,completed
10820,2024-05-12,kanthony@example.com,Allison Wheeler,"65789 Omar Hollow, New Melissashire, MN 18746",Smart Plug 4-pack,Electronics,1,44.99,24.99,Northeast,web,returned
10821,2024-11-22,bowersmichael@example.net,Tyler Murray,"274 Guzman Tunnel, North Amberside, FL 37244",Ergonomic Mouse,Electronics,4,69.99,34.99,Midwest,mobile,completed
10822,2024-02-13,franklinbrittany@example.org,Christopher Thomas,"USNV Hunt, FPO AE 59388",Wireless Headphones,Electronics,3,149.99,79.99,West,email_campaign,cancelled
10823,2024-07-29,shepherdnicole@example.com,Holly Hendricks,"457 Luis Tunnel Apt. 092, Port Molly, NM 00508",Desk Lamp LED,Office,1,44.99,19.99,Midwest,mobile,completed
10824,2024-09-18,hurleybrandon@example.net,Timothy Roach,"2324 Braun Parkway, New Cheryl, FM 95019",Pen Set Premium,Office,2,28.99,14.99,Northeast,web,returned
10825,2024-11-01,adam17@example.net,Susan Black,"731 Victoria Cliffs Suite 850, Jonesstad, OH 84581",Standing Desk Mat,Office,4,59.99,29.99,Northeast,web,cancelled
10826,2024-01-09,davisautumn@example.org,Sarah Blackwell,"2610 Perez Viaduct, Brownshire, DC 26664",Sticky Notes Bulk,Office,1,18.99,9.99,Northeast,mobile,completed
10827,2024-03-17,johnsonchad@example.com,Melanie Smith,"948 Lyons Forks, Port Ashley, NH 54660",Desk Lamp LED,Office,1,44.99,19.99,Midwest,email_campaign,returned
10828,2024-09-29,michellejenkins@example.org,Diana Kennedy,"827 Linda Valleys, East Rachelland, AZ 34293",Pen Set Premium,Office,2,28.99,14.99,Northeast,mobile,completed
10829,2024-11-04,brandon58@example.net,Courtney White,"57483 Savage Drive Suite 806, Tiffanychester, AZ 98193",Smart Plug 4-pack,Electronics,2,44.99,24.99,West,mobile,completed
10830,2024-08-03,lwest@example.net,Mitchell King,"425 Patrick Union, Richardberg, ND 06718",Whiteboard 24x36,Office,1,69.99,34.99,West,email_campaign,cancelled
10831,2024-09-03,matthew77@example.com,Jennifer Cole,"6239 Jessica Branch, New Sharonmouth, CT 06072",Phone Stand,Accessories,1,19.99,9.99,West,mobile,cancelled
10832,2024-08-05,tfuller@example.net,William Garcia,"78619 Douglas Valley, Janetmouth, TX 51496",Screen Cleaner Kit,Accessories,2,12.99,7.99,Southeast,email_campaign,cancelled
10833,2024-10-05,mcdanielgregory@example.net,Mitchell Watson,"120 Elizabeth Falls Suite 595, North Ericchester, WV 92203",Monitor Stand,Office,1,49.99,24.99,Southeast,web,completed
10834,2024-01-04,millerdaniel@example.org,Tara Knox,"9507 Williams Village Suite 173, South Brooke, AR 46882",Blue Light Glasses,Accessories,2,39.99,19.99,Southeast,email_campaign,completed
10835,2024-04-15,dawn31@example.org,James Bernard,"039 Aaron Keys Apt. 036, New Cherylport, CA 09939",Sticky Notes Bulk,Office,1,18.99,9.99,Midwest,web,returned
10836,2024-10-26,courtney13@example.net,Luis Mcclain,"USNV Reed, FPO AE 49495",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Midwest,web,completed
10837,2024-11-09,dwayne56@example.org,Jason Tucker,"USS Schneider, FPO AA 75368",Standing Desk Mat,Office,2,59.99,29.99,Southeast,mobile,returned
10838,2024-10-12,jhahn@example.org,James Gonzales,"8423 Ashley Heights, Biancastad, VI 29995",Standing Desk Mat,Office,1,59.99,29.99,West,web,completed
10839,2024-06-06,smithtravis@example.com,Sarah Cook,"501 Lewis Light, Jonathanfurt, HI 37970",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Northeast,mobile,returned
10840,2024-12-03,stevensjonathan@example.net,Cody Valentine,"34511 Jo Bypass, Lake Pattychester, MP 89206",Sticky Notes Bulk,Office,2,18.99,9.99,Southeast,mobile,cancelled
10841,2024-02-21,kellyadam@example.net,Jennifer King,"66732 Juan Springs, Susanmouth, MA 99360",Webcam 1080p,Electronics,4,89.99,39.99,Southwest,email_campaign,completed
10842,2024-12-16,kmorris@example.org,Kevin Watkins,"0336 Laura Square, South Mitchell, NC 24950",Desk Lamp LED,Office,2,44.99,19.99,Midwest,mobile,completed
